No.	Title	Link	Authors	Keywords
11	Meta-Learning Update Rules for Unsupervised Representation Learning	https://openreview.net/forum?id=HkNDsiC9KQ	Luke Metz, Niru Maheswaranathan, Brian Cheung, Jascha Sohl-Dickstein	Meta-learning, unsupervised learning, representation learning
12	Transferring Knowledge across Learning Processes	https://openreview.net/forum?id=HygBZnRctX	Sebastian Flennerhag, Pablo G. Moreno, Neil D. Lawrence, Andreas Damianou	meta-learning, transfer learning
13	GENERATING HIGH FIDELITY IMAGES WITH SUBSCALE PIXEL NETWORKS AND MULTIDIMENSIONAL UPSCALING	https://openreview.net/forum?id=HylzTiC5Km	Jacob Menick, Nal Kalchbrenner	
14	Temporal Difference Variational Auto-Encoder	https://openreview.net/forum?id=S1x4ghC9tQ	Karol Gregor, George Papamakarios, Frederic Besse, Lars Buesing, Theophane Weber	generative models, variational auto-encoders, state space models, temporal difference learning
15	A Unified Theory of Early Visual Representations from Retina to Cortex through Anatomically Constrained Deep CNNs	https://openreview.net/forum?id=S1xq3oR5tQ	Jack Lindsey, Samuel A. Ocko, Surya Ganguli, Stephane Deny	visual system, convolutional neural networks, efficient coding, retina
16	Pay Less Attention with Lightweight and Dynamic Convolutions	https://openreview.net/forum?id=SkVhlh09tX	Felix Wu, Angela Fan, Alexei Baevski, Yann Dauphin, Michael Auli	Deep learning, sequence to sequence learning, convolutional neural networks, generative models
17	Enabling Factorized Piano Music Modeling and Generation with the MAESTRO Dataset	https://openreview.net/forum?id=r1lYRjC9F7	Curtis Hawthorne, Andriy Stasyuk, Adam Roberts, Ian Simon, Cheng-Zhi Anna Huang, Sander Dieleman, Erich Elsen, Jesse Engel, Douglas Eck	music, piano transcription, transformer, wavnet, audio synthesis, dataset, midi
18	Learning to Remember More with Less Memorization	https://openreview.net/forum?id=r1xlvi0qYm	Hung Le, Truyen Tran, Svetha Venkatesh	memory-augmented neural networks, writing optimization
19	Learning Robust Representations by Projecting Superficial Statistics Out	https://openreview.net/forum?id=rJEjjoR9K7	Haohan Wang, Zexue He, Zachary C. Lipton, Eric P. Xing	domain generalization, robustness
20	Slalom: Fast, Verifiable and Private Execution of Neural Networks in Trusted Hardware	https://openreview.net/forum?id=rJVorjCcKQ	Florian Tramer, Dan Boneh	Trusted hardware, integrity, privacy, secure inference, SGX
21	The Neuro-Symbolic Concept Learner: Interpreting Scenes, Words, and Sentences From Natural Supervision	https://openreview.net/forum?id=rJgMlhRctm	Jiayuan Mao, Chuang Gan, Pushmeet Kohli, Joshua B. Tenenbaum, Jiajun Wu	Neuro-Symbolic Representations, Concept Learning, Visual Reasoning
22	The Lottery Ticket Hypothesis: Finding Sparse, Trainable Neural Networks	https://openreview.net/forum?id=rJl-b3RcF7	Jonathan Frankle, Michael Carbin	Neural networks, sparsity, pruning, compression, performance, architecture search
23	FFJORD: Free-Form Continuous Dynamics for Scalable Reversible Generative Models	https://openreview.net/forum?id=rJxgknCcK7	Will Grathwohl, Ricky T. Q. Chen, Jesse Bettencourt, Ilya Sutskever, David Duvenaud	generative models, density estimation, approximate inference, ordinary differential equations
24	How Powerful are Graph Neural Networks?	https://openreview.net/forum?id=ryGs6iA5Km	Keyulu Xu*, Weihua Hu*, Jure Leskovec, Stefanie Jegelka	graph neural networks, theory, deep learning, representational power, graph isomorphism, deep multisets
25	Convolutional Neural Networks on Non-uniform Geometrical Signals Using Euclidean Spectral Transformation	https://openreview.net/forum?id=B1G5ViAqFm	Chiyu Max Jiang, Dequan Wang, Jingwei Huang, Philip Marcus, Matthias Niessner	Non-uniform Fourier Transform, 3D Learning, CNN, surface reconstruction
26	Augmented Cyclic Adversarial Learning for Low Resource Domain Adaptation	https://openreview.net/forum?id=B1G9doA9F7	Ehsan Hosseini-Asl, Yingbo Zhou, Caiming Xiong, Richard Socher	Domain adaptation, generative adversarial network, cyclic adversarial learning, speech
27	Variance Networks: When Expectation Does Not Meet Your Expectations	https://openreview.net/forum?id=B1GAUs0cKQ	Kirill Neklyudov, Dmitry Molchanov, Arsenii Ashukha, Dmitry Vetrov	deep learning, variational inference, variational dropout
28	Initialized Equilibrium Propagation for Backprop-Free Training	https://openreview.net/forum?id=B1GMDsR5tm	Peter O'Connor, Efstratios Gavves, Max Welling	credit assignment, energy-based models, biologically plausible learning
29	Explaining Image Classifiers by Counterfactual Generation	https://openreview.net/forum?id=B1MXz20cYQ	Chun-Hao Chang, Elliot Creager, Anna Goldenberg, David Duvenaud	Explainability, Interpretability, Generative Models, Saliency Map, Machine Learning, Deep Learning
30	SNIP: SINGLE-SHOT NETWORK PRUNING BASED ON CONNECTION SENSITIVITY	https://openreview.net/forum?id=B1VZqjAcYX	Namhoon Lee, Thalaiyasingam Ajanthan, Philip Torr	neural network pruning, connection sensitivity
31	Diagnosing and Enhancing VAE Models	https://openreview.net/forum?id=B1e0X3C9tQ	Bin Dai, David Wipf	variational autoencoder, generative models
32	Disjoint Mapping Network for Cross-modal Matching of Voices and Faces	https://openreview.net/forum?id=B1exrnCcF7	Yandong Wen, Mahmoud Al Ismail, Weiyang Liu, Bhiksha Raj, Rita Singh	cross-modal matching, voices, faces
33	Automatically Composing Representation Transformations as a Means for Generalization	https://openreview.net/forum?id=B1ffQnRcKX	Michael Chang, Abhishek Gupta, Sergey Levine, Thomas L. Griffiths	compositionality, deep learning, metareasoning
34	Visual Reasoning by Progressive Module Networks	https://openreview.net/forum?id=B1fpDsAqt7	Seung Wook Kim, Makarand Tapaswi, Sanja Fidler	
35	Bayesian Deep Convolutional Networks with Many Channels are Gaussian Processes	https://openreview.net/forum?id=B1g30j0qF7	Roman Novak, Lechao Xiao, Yasaman Bahri, Jaehoon Lee, Greg Yang, Jiri Hron, Daniel A. Abolafia, Jeffrey Pennington, Jascha Sohl-dickstein	Deep Convolutional Neural Networks, Gaussian Processes, Bayesian
36	Learning to Learn without Forgetting by Maximizing Transfer and Minimizing Interference	https://openreview.net/forum?id=B1gTShAct7	Matthew Riemer, Ignacio Cases, Robert Ajemian, Miao Liu, Irina Rish, Yuhai Tu, and Gerald Tesauro	
37	Sparse Dictionary Learning by Dynamical Neural Networks	https://openreview.net/forum?id=B1gstsCqt7	Tsung-Han Lin, Ping Tak Peter Tang	dynamical neural networks, spiking neural networks, dynamical system, hardware friendly learning, feedback, contrastive learning, dictionary learning, sparse coding
38	Eidetic 3D LSTM: A Model for Video Prediction and Beyond	https://openreview.net/forum?id=B1lKS2AqtX	Yunbo Wang, Lu Jiang, Ming-Hsuan Yang, Li-Jia Li, Mingsheng Long, Li Fei-Fei	
39	ALISTA: Analytic Weights Are As Good As Learned Weights in LISTA	https://openreview.net/forum?id=B1lnzn0ctQ	Jialin Liu, Xiaohan Chen, Zhangyang Wang, Wotao Yin	sparse recovery, neural networks
40	Three Mechanisms of Weight Decay Regularization	https://openreview.net/forum?id=B1lz-3Rct7	Guodong Zhang, Chaoqi Wang, Bowen Xu, Roger Grosse	Generalization, Regularization, Optimization
41	Learning Multimodal Graph-to-Graph Translation for Molecule Optimization	https://openreview.net/forum?id=B1xJAsA5F7	Wengong Jin, Kevin Yang, Regina Barzilay, Tommi Jaakkola	graph-to-graph translation, graph generation, molecular optimization
42	A Data-Driven and Distributed Approach to Sparse Signal Representation and Recovery	https://openreview.net/forum?id=B1xVTjCqKQ	Ali Mousavi, Gautam Dasarathy, Richard G. Baraniuk	Sparsity, Compressive Sensing, Convolutional Network
43	On the Minimal Supervision for Training Any Binary Classifier from Only Unlabeled Data	https://openreview.net/forum?id=B1xWcj0qYm	Nan Lu, Gang Niu, Aditya Krishna Menon, Masashi Sugiyama	learning from only unlabeled data, empirical risk minimization, unbiased risk estimator
44	Neural Logic Machines	https://openreview.net/forum?id=B1xY-hRctX	Honghua Dong, Jiayuan Mao, Tian Lin, Chong Wang, Lihong Li, Denny Zhou	Neuro-Symbolic Computation, Logic Induction
45	Neural Speed Reading with Structural-Jump-LSTM	https://openreview.net/forum?id=B1xf9jAqFQ	Christian Hansen, Casper Hansen, Stephen Alstrup, Jakob Grue Simonsen, Christina Lioma	natural language processing, speed reading, recurrent neural network, classification
46	Rigorous Agent Evaluation: An Adversarial Approach to Uncover Catastrophic Failures	https://openreview.net/forum?id=B1xhQhRcK7	Jonathan Uesato*, Ananya Kumar*, Csaba Szepesvari*, Tom Erez, Avraham Ruderman, Keith Anderson, Krishnamurthy (Dj) Dvijotham, Nicolas Heess, Pushmeet Kohli	agent evaluation, adversarial examples, robustness, safety, reinforcement learning
47	Woulda, Coulda, Shoulda: Counterfactually-Guided Policy Search	https://openreview.net/forum?id=BJG0voC9YQ	Lars Buesing, Theophane Weber, Yori Zwols, Nicolas Heess, Sebastien Racaniere, Arthur Guez, Jean-Baptiste Lespiau	reinforcement learning, generative models, model-based reinforcement learning, causal inference
48	signSGD via Zeroth-Order Oracle	https://openreview.net/forum?id=BJe-DsC5Fm	Sijia Liu, Pin-Yu Chen, Xiangyi Chen, Mingyi Hong	nonconvex optimization, zeroth-order algorithm, black-box adversarial attack
49	Preventing Posterior Collapse with delta-VAEs	https://openreview.net/forum?id=BJe0Gn0cY7	Ali Razavi, Aaron van den Oord, Ben Poole, Oriol Vinyals	Posterior Collapse, VAE, Autoregressive Models
50	Algorithmic Framework for Model-based Deep Reinforcement Learning with Theoretical Guarantees	https://openreview.net/forum?id=BJe1E2R5KX	Yuping Luo, Huazhe Xu, Yuanzhi Li, Yuandong Tian, Trevor Darrell, Tengyu Ma	model-based reinforcement learning, sample efficiency, deep reinforcement learning
51	Knowledge Flow: Improve Upon Your Teachers	https://openreview.net/forum?id=BJeOioA9Y7	Iou-Jen Liu, Jian Peng, Alexander Schwing	Transfer Learning, Reinforcement Learning
52	Directed-Info GAIL: Learning Hierarchical Policies from Unsegmented Demonstrations using Directed Information	https://openreview.net/forum?id=BJeWUs05KQ	Mohit Sharma, Arjun Sharma, Nicholas Rhinehart, Kris M. Kitani	Imitation Learning, Reinforcement Learning, Deep Learning
53	A Max-Affine Spline Perspective of Recurrent Neural Networks	https://openreview.net/forum?id=BJej72AqF7	Zichao Wang, Randall Balestriero, Richard Baraniuk	RNN, max-affine spline operators
54	Learning to Navigate the Web	https://openreview.net/forum?id=BJemQ209FQ	Izzeddin Gur, Ulrich Rueckert, Aleksandra Faust, Dilek Hakkani-Tur	navigating web pages, reinforcement learning, q learning, curriculum learning, meta training
55	Training for Faster Adversarial Robustness Verification via Inducing ReLU Stability	https://openreview.net/forum?id=BJfIVjAcKm	Kai Y. Xiao, Vincent Tjeng, Nur Muhammad (Mahi) Shafiullah, Aleksander Madry	verification, adversarial robustness, adversarial examples, stability, deep learning, regularization
56	Learning to Learn with Conditional Class Dependencies	https://openreview.net/forum?id=BJfOXnActQ	Xiang Jiang, Mohammad Havaei, Farshid Varno, Gabriel Chartrand, Nicolas Chapados, Stan Matwin	meta-learning, learning to learn, few-shot learning
57	Hierarchical Visuomotor Control of Humanoids	https://openreview.net/forum?id=BJfYvo09Y7	Josh Merel, Arun Ahuja, Vu Pham, Saran Tunyasuvunakool, Siqi Liu, Dhruva Tirumala, Nicolas Heess, Greg Wayne	hierarchical reinforcement learning, motor control, motion capture
58	Unsupervised Adversarial Image Reconstruction	https://openreview.net/forum?id=BJg4Z3RqF7	Arthur Pajot, Emmanuel de Bezenac, Patrick Gallinari	Deep Learning, Adversarial, MAP, GAN, neural networks
59	Max-MIG: an Information Theoretic Approach for Joint Learning from Crowds	https://openreview.net/forum?id=BJg9DoR9t7	Peng Cao*, Yilun Xu*, Yuqing Kong, Yizhou Wang	crowdsourcing, information theory
60	AutoLoss: Learning Discrete Schedule for Alternate Optimization	https://openreview.net/forum?id=BJgK6iA5KX	Haowen Xu, Hao Zhang, Zhiting Hu, Xiaodan Liang, Ruslan Salakhutdinov, Eric Xing	Meta Learning, AutoML, Optimization Schedule
61	Learning what and where to attend	https://openreview.net/forum?id=BJgLg3R9KQ	Drew Linsley, Dan Shiebler, Sven Eberhardt, Thomas Serre	Attention models, human feature importance, object recognition, cognitive science
62	ROBUST ESTIMATION VIA GENERATIVE ADVERSARIAL NETWORKS	https://openreview.net/forum?id=BJgRDjR9tQ	Chao GAO, jiyi LIU, Yuan YAO, Weizhi ZHU	robust statistics, neural networks, minimax rate, data depth, contamination model, Tukey median, GAN
63	INVASE: Instance-wise Variable Selection using Neural Networks	https://openreview.net/forum?id=BJg_roAcK7	Jinsung Yoon, James Jordon, Mihaela van der Schaar	Instance-wise feature selection, interpretability, actor-critic methodology
64	Meta-Learning with Latent Embedding Optimization	https://openreview.net/forum?id=BJgklhAcK7	Andrei A. Rusu, Dushyant Rao, Jakub Sygnowski, Oriol Vinyals, Razvan Pascanu, Simon Osindero, Raia Hadsell	meta-learning, few-shot, miniImageNet, tieredImageNet, hypernetworks, generative, latent embedding, optimization
65	Non-vacuous Generalization Bounds at the ImageNet Scale: a PAC-Bayesian Compression Approach	https://openreview.net/forum?id=BJgqqsAct7	Wenda Zhou, Victor Veitch, Morgane Austern, Ryan P. Adams, Peter Orbanz	generalization, deep-learning, pac-bayes
66	Learning to Represent Edits	https://openreview.net/forum?id=BJl6AjC5F7	Pengcheng Yin, Graham Neubig, Miltiadis Allamanis, Marc Brockschmidt, Alexander L. Gaunt	Representation Learning, Source Code, Natural Language, edit
67	Neural Probabilistic Motor Primitives for Humanoid Control	https://openreview.net/forum?id=BJl6TjRcY7	Josh Merel, Leonard Hasenclever, Alexandre Galashov, Arun Ahuja, Vu Pham, Greg Wayne, Yee Whye Teh, Nicolas Heess	Motor Primitives, Distillation, Reinforcement Learning, Continuous Control, Humanoid Control, Motion Capture, One-Shot Imitation
68	Differentiable Perturb-and-Parse: Semi-Supervised Parsing with a Structured Variational Autoencoder	https://openreview.net/forum?id=BJlgNh0qKQ	Caio Corro, Ivan Titov	differentiable dynamic programming, variational auto-encoder, dependency parsing, semi-supervised learning
69	Janossy Pooling: Learning Deep Permutation-Invariant Functions for Variable-Size Inputs	https://openreview.net/forum?id=BJluy2RcFm	Ryan L. Murphy, Balasubramaniam Srinivasan, Vinayak Rao, Bruno Ribeiro	representation learning, permutation invariance, set functions, feature pooling
70	An Empirical Study of Example Forgetting during Deep Neural Network Learning	https://openreview.net/forum?id=BJlxm30cKm	Mariya Toneva*, Alessandro Sordoni*, Remi Tachet des Combes*, Adam Trischler, Yoshua Bengio, Geoffrey J. Gordon	catastrophic forgetting, sample weighting, deep generalization
71	RNNs implicitly implement tensor-product representations	https://openreview.net/forum?id=BJx0sjC5FX	R. Thomas McCoy, Tal Linzen, Ewan Dunbar, Paul Smolensky	tensor-product representations, compositionality, neural network interpretability, recurrent neural networks
72	Learning To Solve Circuit-SAT: An Unsupervised Differentiable Approach	https://openreview.net/forum?id=BJxgz2R9t7	Saeed Amizadeh, Sergiy Matusevych, Markus Weimer	Neuro-Symbolic Methods, Circuit Satisfiability, Neural SAT Solver, Graph Neural Networks
73	Dynamic Channel Pruning: Feature Boosting and Suppression	https://openreview.net/forum?id=BJxh2j0qYm	Xitong Gao, Yiren Zhao, Łukasz Dudziak, Robert Mullins, Cheng-zhong Xu	dynamic network, faster CNNs, channel pruning
74	signSGD with Majority Vote is Communication Efficient and Fault Tolerant	https://openreview.net/forum?id=BJxhijAcY7	Jeremy Bernstein, Jiawei Zhao, Kamyar Azizzadenesheli, Anima Anandkumar	large-scale learning, distributed systems, communication efficiency, convergence rate analysis, robust optimisation
75	Bounce and Learn: Modeling Scene Dynamics with Real-World Bounces	https://openreview.net/forum?id=BJxssoA5KX	Senthil Purushwalkam, Abhinav Gupta, Danny Kaufman, Bryan Russell	intuitive physics, visual prediction, surface normal, restitution, bounces
76	K for the Price of 1: Parameter-efficient Multi-task and Transfer Learning	https://openreview.net/forum?id=BJxvEh0cFQ	Pramod Kaushik Mudrakarta, Mark Sandler, Andrey Zhmoginov, Andrew Howard	deep learning, mobile, transfer learning, multi-task learning, computer vision, small models, imagenet, inception, batch normalization
77	Towards Metamerism via Foveated Style Transfer	https://openreview.net/forum?id=BJzbG20cFQ	Arturo Deza, Aditya Jonnalagadda, Miguel P. Eckstein	Metamerism, foveation, perception, style transfer, psychophysics
78	Post Selection Inference with Incomplete Maximum Mean Discrepancy Estimator	https://openreview.net/forum?id=BkG5SjR5YQ	Makoto Yamada, Denny Wu, Yao-Hung Hubert Tsai, Hirofumi Ohta, Ruslan Salakhutdinov, Ichiro Takeuchi, Kenji Fukumizu	Maximum Mean Discrepancy, Selective Inference, Feature Selection, GAN
79	Emergent Coordination Through Competition	https://openreview.net/forum?id=BkG8sjR5Km	Siqi Liu, Guy Lever, Josh Merel, Saran Tunyasuvunakool, Nicolas Heess, Thore Graepel	Multi-agent learning, Reinforcement Learning
80	Prior Convictions: Black-box Adversarial Attacks with Bandits and Priors	https://openreview.net/forum?id=BkMiWhR5K7	Andrew Ilyas, Logan Engstrom, Aleksander Madry	adversarial examples, gradient estimation, black-box attacks, model-based optimization, bandit optimization
81	Sample Efficient Imitation Learning for Continuous Control	https://openreview.net/forum?id=BkN5UoAqF7	Fumihiro Sasaki	Imitation Learning, Continuous Control, Reinforcement Learning, Inverse Reinforcement Learning, Conditional Generative Adversarial Network
82	Generative Code Modeling with Graphs	https://openreview.net/forum?id=Bke4KsA5FX	Marc Brockschmidt, Miltiadis Allamanis, Alexander L. Gaunt, Oleksandr Polozov	Generative Model, Source Code, Graph Learning
83	Critical Learning Periods in Deep Networks	https://openreview.net/forum?id=BkeStsCcKQ	Alessandro Achille, Matteo Rovere, Stefano Soatto	Critical Period, Deep Learning, Information Theory, Artificial Neuroscience, Information Plasticity
84	CEM-RL: Combining evolutionary and gradient-based methods for policy search	https://openreview.net/forum?id=BkeU5j0ctQ	Pourchot, Sigaud	evolution strategy, deep reinforcement learning
85	LanczosNet: Multi-Scale Deep Graph Convolutional Networks	https://openreview.net/forum?id=BkedznAqKQ	Renjie Liao, Zhizhen Zhao, Raquel Urtasun, Richard Zemel	Lanczos Network, Graph Neural Networks, Deep Graph Convolutional Networks, Deep Learning on Graph Structured Data, QM8 Quantum Chemistry Benchmark
86	Excessive Invariance Causes Adversarial Vulnerability	https://openreview.net/forum?id=BkfbpsAcF7	Joern-Henrik Jacobsen, Jens Behrmann, Richard Zemel, Matthias Bethge	Generalization, Adversarial Examples, Invariance, Information Theory, Invertible Networks
87	Hindsight policy gradients	https://openreview.net/forum?id=Bkg2viA5FQ	Paulo Rauber, Avinash Ummadisingu, Filipe Mutz, Jürgen Schmidhuber	reinforcement learning, policy gradients, multi-goal reinforcement learning
88	Adaptive Gradient Methods with Dynamic Bound of Learning Rate	https://openreview.net/forum?id=Bkg3g2R9FX	Liangchen Luo, Yuanhao Xiong, Yan Liu, Xu Sun	Optimization, SGD, Adam, Generalization
89	Decoupled Weight Decay Regularization	https://openreview.net/forum?id=Bkg6RiCqY7	Ilya Loshchilov, Frank Hutter	optimization, regularization, weight decay, Adam
90	Optimistic mirror descent in saddle-point problems: Going the extra (gradient) mile	https://openreview.net/forum?id=Bkg8jjC9KQ	Panayotis Mertikopoulos, Bruno Lecouat, Houssam Zenati, Chuan-Sheng Foo, Vijay Chandrasekhar, Georgios Piliouras	Mirror descent, extra-gradient, generative adversarial networks, saddle-point problems
91	DialogWAE: Multimodal Response Generation with Conditional Wasserstein Auto-Encoder	https://openreview.net/forum?id=BkgBvsC9FQ	Xiaodong Gu, Kyunghyun Cho, Jung-Woo Ha, Sunghun Kim	dialogue, GAN, VAE, WAE, chatbot
92	No Training Required: Exploring Random Encoders for Sentence Classification	https://openreview.net/forum?id=BkgPajAcY7	John Wieting, Douwe Kiela	sentence embeddings
93	Neural Graph Evolution: Towards Efficient Automatic Robot Design	https://openreview.net/forum?id=BkgWHnR5tm	Tingwu Wang, Yuhao Zhou, Sanja Fidler, Jimmy Ba	Reinforcement learning, graph neural networks, robotics, deep learning, transfer learning
94	Function Space Particle Optimization for Bayesian Neural Networks	https://openreview.net/forum?id=BkgtDsCcKQ	Ziyu Wang, Tongzheng Ren, Jun Zhu, Bo Zhang	Bayesian neural networks, uncertainty estimation, variational inference
95	Structured Adversarial Attack: Towards General Implementation and Better Interpretability	https://openreview.net/forum?id=BkgzniCqY7	Kaidi Xu, Sijia Liu, Pu Zhao, Pin-Yu Chen, Huan Zhang, Quanfu Fan, Deniz Erdogmus, Yanzhi Wang, Xue Lin	
96	Spherical CNNs on Unstructured Grids	https://openreview.net/forum?id=Bkl-43C9FQ	Chiyu Max Jiang, Jingwei Huang, Karthik Kashinath, Prabhat, Philip Marcus, Matthias Niessner	Spherical CNN, unstructured grid, panoramic, semantic segmentation, parameter efficiency
97	Optimal Transport Maps For Distribution Preserving Operations on Latent Spaces of Generative Models	https://openreview.net/forum?id=BklCusRct7	Eirikur Agustsson, Alexander Sage, Radu Timofte, Luc Van Gool	generative models, optimal transport, distribution preserving operations
98	Deep Lagrangian Networks: Using Physics as Model Prior for Deep Learning	https://openreview.net/forum?id=BklHpjCqKm	Michael Lutter, Christian Ritter, Jan Peters	Deep Model Learning, Robot Control
99	Accumulation Bit-Width Scaling For Ultra-Low Precision Training Of Deep Networks	https://openreview.net/forum?id=BklMjsRqY7	Charbel Sakr, Naigang Wang, Chia-Yu Chen, Jungwook Choi, Ankur Agrawal, Naresh Shanbhag, Kailash Gopalakrishnan	reduced precision floating-point, partial sum accumulation bit-width, deep learning, training
100	Deep Convolutional Networks as shallow Gaussian Processes	https://openreview.net/forum?id=Bklfsi0cKm	Adrià Garriga-Alonso, Carl Edward Rasmussen, Laurence Aitchison	Gaussian process, CNN, ResNet, Bayesian
101	Unsupervised Domain Adaptation for Distance Metric Learning	https://openreview.net/forum?id=BklhAj09K7	Kihyuk Sohn, Wenling Shang, Xiang Yu, Manmohan Chandraker	domain adaptation, distance metric learning, face recognition
102	A comprehensive, application-oriented study of catastrophic forgetting in DNNs	https://openreview.net/forum?id=BkloRs0qK7	B. Pfülb, A. Gepperth	incremental learning, deep neural networks, catatrophic forgetting, sequential learning
103	Posterior Attention Models for Sequence to Sequence Learning	https://openreview.net/forum?id=BkltNhC9FX	Shiv Shankar, Sunita Sarawagi	posterior inference, attention, seq2seq learning, translation
104	Generative Question Answering: Learning to Answer the Whole Question	https://openreview.net/forum?id=Bkx0RjA9tX	Mike Lewis, Angela Fan	Question answering, question generation, reasoning, squad, clevr
105	Diversity and Depth in Per-Example Routing Models	https://openreview.net/forum?id=BkxWJnC9tX	Prajit Ramachandran, Quoc V. Le	conditional computation, routing models, depth
106	Selfless Sequential Learning	https://openreview.net/forum?id=Bkxbrn0cYX	Rahaf Aljundi, Marcus Rohrbach, Tinne Tuytelaars	Lifelong learning, Continual Learning, Sequential learning, Regularization
107	M^3RL: Mind-aware Multi-agent Management Reinforcement Learning	https://openreview.net/forum?id=BkzeUiRcY7	Tianmin Shu, Yuandong Tian	Multi-agent Reinforcement Learning, Deep Reinforcement Learning
108	The Deep Weight Prior	https://openreview.net/forum?id=ByGuynAct7	Andrei Atanov, Arsenii Ashukha, Kirill Struminsky, Dmitriy Vetrov, Max Welling	deep learning, variational inference, prior distributions
109	Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution	https://openreview.net/forum?id=ByME42AqK7	Thomas Elsken, Jan Hendrik Metzen, Frank Hutter	Neural Architecture Search, AutoML, AutoDL, Deep Learning, Evolutionary Algorithms, Multi-Objective Optimization
110	Quaternion Recurrent Neural Networks	https://openreview.net/forum?id=ByMHvs0cFQ	Titouan Parcollet, Mirco Ravanelli, Mohamed Morchid, Georges Linarès, Chiheb Trabelsi, Renato De Mori, Yoshua Bengio	Quaternion recurrent neural networks, quaternion numbers, recurrent neural networks, speech recognition
111	Adversarial Audio Synthesis	https://openreview.net/forum?id=ByMVTsR5KQ	Chris Donahue, Julian McAuley, Miller Puckette	audio, waveform, spectrogram, GAN, adversarial, WaveGAN, SpecGAN
112	Preconditioner on Matrix Lie Group for SGD	https://openreview.net/forum?id=Bye5SiAqKX	Xi-Lin Li	preconditioner, stochastic gradient descent, Newton method, Fisher information, natural gradient, Lie group
113	Learning to Screen for Fast Softmax Inference on Large Vocabulary Neural Networks	https://openreview.net/forum?id=ByeMB3Act7	Patrick Chen, Si Si, Sanjiv Kumar, Yang Li, Cho-Jui Hsieh	fast inference, softmax computation, natural language processing
114	Adaptive Posterior Learning: few-shot learning with a surprise-based memory module	https://openreview.net/forum?id=ByeSdsC9Km	Tiago Ramalho, Marta Garnelo	metalearning, memory, few-shot, relational, self-attention, classification, sequential, reasoning, working memory, episodic memory
115	Probabilistic Planning with Sequential Monte Carlo methods	https://openreview.net/forum?id=ByetGn0cYX	Alexandre Piche, Valentin Thomas, Cyril Ibrahim, Yoshua Bengio, Chris Pal	control as inference, probabilistic planning, sequential monte carlo, model based reinforcement learning
116	Plan Online, Learn Offline: Efficient Learning and Exploration via Model-Based Control	https://openreview.net/forum?id=Byey7n05FQ	Kendall Lowrey, Aravind Rajeswaran, Sham Kakade, Emanuel Todorov, Igor Mordatch	deep reinforcement learning, exploration, model-based
117	DHER: Hindsight Experience Replay for Dynamic Goals	https://openreview.net/forum?id=Byf5-30qFX	Meng Fang, Cheng Zhou, Bei Shi, Boqing Gong, Jia Xu, Tong Zhang	Sparse rewards, Dynamic goals, Experience replay
