No.	Title	Link	Authors	Keywords
12	Online Control with Adversarial Disturbances	https://proceedings.mlr.press/v97/agarwal19c.html	Naman Agarwal, Brian Bullins, Elad Hazan, Sham Kakade, Karan Singh	
13	Fair Regression: Quantitative Definitions and Reduction-Based Algorithms	https://proceedings.mlr.press/v97/agarwal19d.html	Alekh Agarwal, Miroslav Dudik, Zhiwei Steven Wu	
14	Learning to Generalize from Sparse and Underspecified Rewards	https://proceedings.mlr.press/v97/agarwal19e.html	Rishabh Agarwal, Chen Liang, Dale Schuurmans, Mohammad Norouzi	
15	The Kernel Interaction Trick: Fast Bayesian Discovery of Pairwise Interactions in High Dimensions	https://proceedings.mlr.press/v97/agrawal19a.html	Raj Agrawal, Brian Trippe, Jonathan Huggins, Tamara Broderick	
16	Understanding the Impact of Entropy on Policy Optimization	https://proceedings.mlr.press/v97/ahmed19a.html	Zafarali Ahmed, Nicolas Le Roux, Mohammad Norouzi, Dale Schuurmans	
17	Fairwashing: the risk of rationalization	https://proceedings.mlr.press/v97/aivodji19a.html	Ulrich Aivodji, Hiromi Arai, Olivier Fortineau, Sébastien Gambs, Satoshi Hara, Alain Tapp	
18	Adaptive Stochastic Natural Gradient Method for One-Shot Neural Architecture Search	https://proceedings.mlr.press/v97/akimoto19a.html	Youhei Akimoto, Shinichi Shirakawa, Nozomu Yoshinari, Kento Uchida, Shota Saito, Kouhei Nishida	
19	Projections for Approximate Policy Iteration Algorithms	https://proceedings.mlr.press/v97/akrour19a.html	Riad Akrour, Joni Pajarinen, Jan Peters, Gerhard Neumann	
20	Validating Causal Inference Models via Influence Functions	https://proceedings.mlr.press/v97/alaa19a.html	Ahmed Alaa, Mihaela Van Der Schaar	
21	Multi-objective training of Generative Adversarial Networks with multiple discriminators	https://proceedings.mlr.press/v97/albuquerque19a.html	Isabela Albuquerque, Joao Monteiro, Thang Doan, Breandan Considine, Tiago Falk, Ioannis Mitliagkas	
22	Graph Element Networks: adaptive, structured computation and memory	https://proceedings.mlr.press/v97/alet19a.html	Ferran Alet, Adarsh Keshav Jeewajee, Maria Bauza Villalonga, Alberto Rodriguez, Tomas Lozano-Perez, Leslie Kaelbling	
23	Analogies Explained: Towards Understanding Word Embeddings	https://proceedings.mlr.press/v97/allen19a.html	Carl Allen, Timothy Hospedales	
24	Infinite Mixture Prototypes for Few-shot Learning	https://proceedings.mlr.press/v97/allen19b.html	Kelsey Allen, Evan Shelhamer, Hanul Shin, Joshua Tenenbaum	
25	A Convergence Theory for Deep Learning via Over-Parameterization	https://proceedings.mlr.press/v97/allen-zhu19a.html	Zeyuan Allen-Zhu, Yuanzhi Li, Zhao Song	
26	Asynchronous Batch Bayesian Optimisation with Improved Local Penalisation	https://proceedings.mlr.press/v97/alvi19a.html	Ahsan Alvi, Binxin Ru, Jan-Peter Calliess, Stephen Roberts, Michael A. Osborne	
27	Bounding User Contributions: A Bias-Variance Trade-off in Differential Privacy	https://proceedings.mlr.press/v97/amin19a.html	Kareem Amin, Alex Kulesza, Andres Munoz, Sergei Vassilvtiskii	
28	Explaining Deep Neural Networks with a Polynomial Time Algorithm for Shapley Value Approximation	https://proceedings.mlr.press/v97/ancona19a.html	Marco Ancona, Cengiz Oztireli, Markus Gross	
29	Scaling Up Ordinal Embedding: A Landmark Approach	https://proceedings.mlr.press/v97/anderton19a.html	Jesse Anderton, Javed Aslam	
30	Sorting Out Lipschitz Function Approximation	https://proceedings.mlr.press/v97/anil19a.html	Cem Anil, James Lucas, Roger Grosse	
31	Sparse Multi-Channel Variational Autoencoder for the Joint Analysis of Heterogeneous Data	https://proceedings.mlr.press/v97/antelmi19a.html	Luigi Antelmi, Nicholas Ayache, Philippe Robert, Marco Lorenzi	
32	Unsupervised Label Noise Modeling and Loss Correction	https://proceedings.mlr.press/v97/arazo19a.html	Eric Arazo, Diego Ortego, Paul Albert, Noel O’Connor, Kevin Mcguinness	
33	Fine-Grained Analysis of Optimization and Generalization for Overparameterized Two-Layer Neural Networks	https://proceedings.mlr.press/v97/arora19a.html	Sanjeev Arora, Simon Du, Wei Hu, Zhiyuan Li, Ruosong Wang	
34	Distributed Weighted Matching via Randomized Composable Coresets	https://proceedings.mlr.press/v97/assadi19a.html	Sepehr Assadi, Mohammadhossein Bateni, Vahab Mirrokni	
35	Stochastic Gradient Push for Distributed Deep Learning	https://proceedings.mlr.press/v97/assran19a.html	Mahmoud Assran, Nicolas Loizou, Nicolas Ballas, Mike Rabbat	
36	Bayesian Optimization of Composite Functions	https://proceedings.mlr.press/v97/astudillo19a.html	Raul Astudillo, Peter Frazier	
37	Linear-Complexity Data-Parallel Earth Mover’s Distance Approximations	https://proceedings.mlr.press/v97/atasu19a.html	Kubilay Atasu, Thomas Mittelholzer	
38	Benefits and Pitfalls of the Exponential Mechanism with Applications to Hilbert Spaces and Functional PCA	https://proceedings.mlr.press/v97/awan19a.html	Jordan Awan, Ana Kenney, Matthew Reimherr, Aleksandra Slavković	
39	Feature Grouping as a Stochastic Regularizer for High-Dimensional Structured Data	https://proceedings.mlr.press/v97/aydore19a.html	Sergul Aydore, Bertrand Thirion, Gael Varoquaux	
40	Beyond the Chinese Restaurant and Pitman-Yor processes: Statistical Models with double power-law behavior	https://proceedings.mlr.press/v97/ayed19a.html	Fadhel Ayed, Juho Lee, Francois Caron	
41	Scalable Fair Clustering	https://proceedings.mlr.press/v97/backurs19a.html	Arturs Backurs, Piotr Indyk, Krzysztof Onak, Baruch Schieber, Ali Vakilian, Tal Wagner	
42	Entropic GANs meet VAEs: A Statistical Approach to Compute Sample Likelihoods in GANs	https://proceedings.mlr.press/v97/balaji19a.html	Yogesh Balaji, Hamed Hassani, Rama Chellappa, Soheil Feizi	
43	Provable Guarantees for Gradient-Based Meta-Learning	https://proceedings.mlr.press/v97/balcan19a.html	Maria-Florina Balcan, Mikhail Khodak, Ameet Talwalkar	
44	Open-ended learning in symmetric zero-sum games	https://proceedings.mlr.press/v97/balduzzi19a.html	David Balduzzi, Marta Garnelo, Yoram Bachrach, Wojciech Czarnecki, Julien Perolat, Max Jaderberg, Thore Graepel	
45	Concrete Autoencoders: Differentiable Feature Selection and Reconstruction	https://proceedings.mlr.press/v97/balin19a.html	Muhammed Fatih Balın, Abubakar Abid, James Zou	
46	HOList: An Environment for Machine Learning of Higher Order Logic Theorem Proving	https://proceedings.mlr.press/v97/bansal19a.html	Kshitij Bansal, Sarah Loos, Markus Rabe, Christian Szegedy, Stewart Wilcox	
47	Structured agents for physical construction	https://proceedings.mlr.press/v97/bapst19a.html	Victor Bapst, Alvaro Sanchez-Gonzalez, Carl Doersch, Kimberly Stachenfeld, Pushmeet Kohli, Peter Battaglia, Jessica Hamrick	
48	Learning to Route in Similarity Graphs	https://proceedings.mlr.press/v97/baranchuk19a.html	Dmitry Baranchuk, Dmitry Persiyanov, Anton Sinitsin, Artem Babenko	
49	A Personalized Affective Memory Model for Improving Emotion Recognition	https://proceedings.mlr.press/v97/barros19a.html	Pablo Barros, German Parisi, Stefan Wermter	
50	Scale-free adaptive planning for deterministic dynamics & discounted rewards	https://proceedings.mlr.press/v97/bartlett19a.html	Peter Bartlett, Victor Gabillon, Jennifer Healey, Michal Valko	
51	Pareto Optimal Streaming Unsupervised Classification	https://proceedings.mlr.press/v97/basu19a.html	Soumya Basu, Steven Gutstein, Brent Lance, Sanjay Shakkottai	
52	Categorical Feature Compression via Submodular Optimization	https://proceedings.mlr.press/v97/bateni19a.html	Mohammadhossein Bateni, Lin Chen, Hossein Esfandiari, Thomas Fu, Vahab Mirrokni, Afshin Rostamizadeh	
53	Noise2Self: Blind Denoising by Self-Supervision	https://proceedings.mlr.press/v97/batson19a.html	Joshua Batson, Loic Royer	
54	Efficient optimization of loops and limits with randomized telescoping sums	https://proceedings.mlr.press/v97/beatson19a.html	Alex Beatson, Ryan P Adams	
55	Recurrent Kalman Networks: Factorized Inference in High-Dimensional Deep Feature Spaces	https://proceedings.mlr.press/v97/becker19a.html	Philipp Becker, Harit Pandya, Gregor Gebhardt, Cheng Zhao, C. James Taylor, Gerhard Neumann	
56	Switching Linear Dynamics for Variational Bayes Filtering	https://proceedings.mlr.press/v97/becker-ehmck19a.html	Philip Becker-Ehmck, Jan Peters, Patrick Van Der Smagt	
57	Active Learning for Probabilistic Structured Prediction of Cuts and Matchings	https://proceedings.mlr.press/v97/behpour19a.html	Sima Behpour, Anqi Liu, Brian Ziebart	
58	Invertible Residual Networks	https://proceedings.mlr.press/v97/behrmann19a.html	Jens Behrmann, Will Grathwohl, Ricky T. Q. Chen, David Duvenaud, Joern-Henrik Jacobsen	
59	Greedy Layerwise Learning Can Scale To ImageNet	https://proceedings.mlr.press/v97/belilovsky19a.html	Eugene Belilovsky, Michael Eickenberg, Edouard Oyallon	
60	Overcoming Multi-model Forgetting	https://proceedings.mlr.press/v97/benyahia19a.html	Yassine Benyahia, Kaicheng Yu, Kamil Bennani Smires, Martin Jaggi, Anthony C. Davison, Mathieu Salzmann, Claudiu Musat	
61	Optimal Kronecker-Sum Approximation of Real Time Recurrent Learning	https://proceedings.mlr.press/v97/benzing19a.html	Frederik Benzing, Marcelo Matheus Gauy, Asier Mujika, Anders Martinsson, Angelika Steger	
62	Adversarially Learned Representations for Information Obfuscation and Inference	https://proceedings.mlr.press/v97/bertran19a.html	Martin Bertran, Natalia Martinez, Afroditi Papadaki, Qiang Qiu, Miguel Rodrigues, Galen Reeves, Guillermo Sapiro	
63	Bandit Multiclass Linear Classification: Efficient Algorithms for the Separable Case	https://proceedings.mlr.press/v97/beygelzimer19a.html	Alina Beygelzimer, David Pal, Balazs Szorenyi, Devanathan Thiruvenkatachari, Chen-Yu Wei, Chicheng Zhang	
64	Analyzing Federated Learning through an Adversarial Lens	https://proceedings.mlr.press/v97/bhagoji19a.html	Arjun Nitin Bhagoji, Supriyo Chakraborty, Prateek Mittal, Seraphin Calo	
65	Optimal Continuous DR-Submodular Maximization and Applications to Provable Mean Field Inference	https://proceedings.mlr.press/v97/bian19a.html	Yatao Bian, Joachim Buhmann, Andreas Krause	
66	More Efficient Off-Policy Evaluation through Regularized Targeted Learning	https://proceedings.mlr.press/v97/bibaut19a.html	Aurelien Bibaut, Ivana Malenica, Nikos Vlassis, Mark Van Der Laan	
67	A Kernel Perspective for Regularizing Deep Neural Networks	https://proceedings.mlr.press/v97/bietti19a.html	Alberto Bietti, Grégoire Mialon, Dexiong Chen, Julien Mairal	
68	Rethinking Lossy Compression: The Rate-Distortion-Perception Tradeoff	https://proceedings.mlr.press/v97/blau19a.html	Yochai Blau, Tomer Michaeli	
69	Correlated bandits or: How to minimize mean-squared error online	https://proceedings.mlr.press/v97/boda19a.html	Vinay Praneeth Boda, Prashanth L.A.	
70	Adversarial Attacks on Node Embeddings via Graph Poisoning	https://proceedings.mlr.press/v97/bojchevski19a.html	Aleksandar Bojchevski, Stephan Günnemann	
71	Online Variance Reduction with Mixtures	https://proceedings.mlr.press/v97/borsos19a.html	Zalán Borsos, Sebastian Curi, Kfir Yehuda Levy, Andreas Krause	
72	Compositional Fairness Constraints for Graph Embeddings	https://proceedings.mlr.press/v97/bose19a.html	Avishek Bose, William Hamilton	
73	Unreproducible Research is Reproducible	https://proceedings.mlr.press/v97/bouthillier19a.html	Xavier Bouthillier, César Laurent, Pascal Vincent	
74	Blended Conditonal Gradients	https://proceedings.mlr.press/v97/braun19a.html	Gábor Braun, Sebastian Pokutta, Dan Tu, Stephen Wright	
75	Coresets for Ordered Weighted Clustering	https://proceedings.mlr.press/v97/braverman19a.html	Vladimir Braverman, Shaofeng H.-C. Jiang, Robert Krauthgamer, Xuan Wu	
76	Target Tracking for Contextual Bandits: Application to Demand Side Management	https://proceedings.mlr.press/v97/bregere19a.html	Margaux Brégère, Pierre Gaillard, Yannig Goude, Gilles Stoltz	
77	Active Manifolds: A non-linear analogue to Active Subspaces	https://proceedings.mlr.press/v97/bridges19a.html	Robert Bridges, Anthony Gruber, Christopher Felder, Miki Verma, Chelsey Hoff	
78	Conditioning by adaptive sampling for robust design	https://proceedings.mlr.press/v97/brookes19a.html	David Brookes, Hahnbeom Park, Jennifer Listgarten	
79	Extrapolating Beyond Suboptimal Demonstrations via Inverse Reinforcement Learning from Observations	https://proceedings.mlr.press/v97/brown19a.html	Daniel Brown, Wonjoon Goo, Prabhat Nagarajan, Scott Niekum	
80	Deep Counterfactual Regret Minimization	https://proceedings.mlr.press/v97/brown19b.html	Noam Brown, Adam Lerer, Sam Gross, Tuomas Sandholm	
81	Understanding the Origins of Bias in Word Embeddings	https://proceedings.mlr.press/v97/brunet19a.html	Marc-Etienne Brunet, Colleen Alkalay-Houlihan, Ashton Anderson, Richard Zemel	
82	Low Latency Privacy Preserving Inference	https://proceedings.mlr.press/v97/brutzkus19a.html	Alon Brutzkus, Ran Gilad-Bachrach, Oren Elisha	
83	Why do Larger Models Generalize Better? A Theoretical Perspective via the XOR Problem	https://proceedings.mlr.press/v97/brutzkus19b.html	Alon Brutzkus, Amir Globerson	
84	Adversarial examples from computational constraints	https://proceedings.mlr.press/v97/bubeck19a.html	Sebastien Bubeck, Yin Tat Lee, Eric Price, Ilya Razenshteyn	
85	Self-similar Epochs: Value in arrangement	https://proceedings.mlr.press/v97/buchnik19a.html	Eliav Buchnik, Edith Cohen, Avinatan Hasidim, Yossi Matias	
86	Learning Generative Models across Incomparable Spaces	https://proceedings.mlr.press/v97/bunne19a.html	Charlotte Bunne, David Alvarez-Melis, Andreas Krause, Stefanie Jegelka	
87	Rates of Convergence for Sparse Variational Gaussian Process Regression	https://proceedings.mlr.press/v97/burt19a.html	David Burt, Carl Edward Rasmussen, Mark Van Der Wilk	
88	What is the Effect of Importance Weighting in Deep Learning?	https://proceedings.mlr.press/v97/byrd19a.html	Jonathon Byrd, Zachary Lipton	
89	A Quantitative Analysis of the Effect of Batch Normalization on Gradient Descent	https://proceedings.mlr.press/v97/cai19a.html	Yongqiang Cai, Qianxiao Li, Zuowei Shen	
90	Accelerated Linear Convergence of Stochastic Momentum Methods in Wasserstein Distances	https://proceedings.mlr.press/v97/can19a.html	Bugra Can, Mert Gurbuzbalaban, Lingjiong Zhu	
91	Active Embedding Search via Noisy Paired Comparisons	https://proceedings.mlr.press/v97/canal19a.html	Gregory Canal, Andy Massimino, Mark Davenport, Christopher Rozell	
92	Dynamic Learning with Frequent New Product Launches: A Sequential Multinomial Logit Bandit Problem	https://proceedings.mlr.press/v97/cao19a.html	Junyu Cao, Wei Sun	
93	Competing Against Nash Equilibria in Adversarially Changing Zero-Sum Games	https://proceedings.mlr.press/v97/cardoso19a.html	Adrian Rivera Cardoso, Jacob Abernethy, He Wang, Huan Xu	
94	Automated Model Selection with Bayesian Quadrature	https://proceedings.mlr.press/v97/chai19a.html	Henry Chai, Jean-Francois Ton, Michael A. Osborne, Roman Garnett	
95	Learning Action Representations for Reinforcement Learning	https://proceedings.mlr.press/v97/chandak19a.html	Yash Chandak, Georgios Theocharous, James Kostas, Scott Jordan, Philip Thomas	
96	Dynamic Measurement Scheduling for Event Forecasting using Deep RL	https://proceedings.mlr.press/v97/chang19a.html	Chun-Hao Chang, Mingjie Mai, Anna Goldenberg	
97	On Symmetric Losses for Learning from Corrupted Labels	https://proceedings.mlr.press/v97/charoenphakdee19a.html	Nontawat Charoenphakdee, Jongyeong Lee, Masashi Sugiyama	
98	Online learning with kernel losses	https://proceedings.mlr.press/v97/chatterji19a.html	Niladri Chatterji, Aldo Pacchiano, Peter Bartlett	
99	Neural Network Attributions: A Causal Perspective	https://proceedings.mlr.press/v97/chattopadhyay19a.html	Aditya Chattopadhyay, Piyushi Manupriya, Anirban Sarkar, Vineeth N Balasubramanian	
100	PAC Identification of Many Good Arms in Stochastic Multi-Armed Bandits	https://proceedings.mlr.press/v97/chaudhuri19a.html	Arghya Roy Chaudhuri, Shivaram Kalyanakrishnan	
101	Nearest Neighbor and Kernel Survival Analysis: Nonasymptotic Error Bounds and Strong Consistency Rates	https://proceedings.mlr.press/v97/chen19a.html	George Chen	
102	Stein Point Markov Chain Monte Carlo	https://proceedings.mlr.press/v97/chen19b.html	Wilson Ye Chen, Alessandro Barp, Francois-Xavier Briol, Jackson Gorham, Mark Girolami, Lester Mackey, Chris Oates	
103	Particle Flow Bayes’ Rule	https://proceedings.mlr.press/v97/chen19c.html	Xinshi Chen, Hanjun Dai, Le Song	
104	Proportionally Fair Clustering	https://proceedings.mlr.press/v97/chen19d.html	Xingyu Chen, Brandon Fain, Liang Lyu, Kamesh Munagala	
105	Information-Theoretic Considerations in Batch Reinforcement Learning	https://proceedings.mlr.press/v97/chen19e.html	Jinglin Chen, Nan Jiang	
106	Generative Adversarial User Model for Reinforcement Learning Based Recommendation System	https://proceedings.mlr.press/v97/chen19f.html	Xinshi Chen, Shuang Li, Hui Li, Shaohua Jiang, Yuan Qi, Le Song	
107	Understanding and Utilizing Deep Neural Networks Trained with Noisy Labels	https://proceedings.mlr.press/v97/chen19g.html	Pengfei Chen, Ben Ben Liao, Guangyong Chen, Shengyu Zhang	
108	A Gradual, Semi-Discrete Approach to Generative Network Training via Explicit Wasserstein Minimization	https://proceedings.mlr.press/v97/chen19h.html	Yucheng Chen, Matus Telgarsky, Chao Zhang, Bolton Bailey, Daniel Hsu, Jian Peng	
109	Transferability vs. Discriminability: Batch Spectral Penalization for Adversarial Domain Adaptation	https://proceedings.mlr.press/v97/chen19i.html	Xinyang Chen, Sinan Wang, Mingsheng Long, Jianmin Wang	
110	Fast Incremental von Neumann Graph Entropy Computation: Theory, Algorithm, and Applications	https://proceedings.mlr.press/v97/chen19j.html	Pin-Yu Chen, Lingfei Wu, Sijia Liu, Indika Rajapakse	
111	Katalyst: Boosting Convex Katayusha for Non-Convex Problems with a Large Condition Number	https://proceedings.mlr.press/v97/chen19k.html	Zaiyi Chen, Yi Xu, Haoyuan Hu, Tianbao Yang	
112	Multivariate-Information Adversarial Ensemble for Scalable Joint Distribution Matching	https://proceedings.mlr.press/v97/chen19l.html	Ziliang Chen, Zhanfu Yang, Xiaoxi Wang, Xiaodan Liang, Xiaopeng Yan, Guanbin Li, Liang Lin	
113	Robust Decision Trees Against Adversarial Examples	https://proceedings.mlr.press/v97/chen19m.html	Hongge Chen, Huan Zhang, Duane Boning, Cho-Jui Hsieh	
114	RaFM: Rank-Aware Factorization Machines	https://proceedings.mlr.press/v97/chen19n.html	Xiaoshuang Chen, Yin Zheng, Jiaxing Wang, Wenye Ma, Junzhou Huang	
115	Control Regularization for Reduced Variance Reinforcement Learning	https://proceedings.mlr.press/v97/cheng19a.html	Richard Cheng, Abhinav Verma, Gabor Orosz, Swarat Chaudhuri, Yisong Yue, Joel Burdick	
116	Predictor-Corrector Policy Optimization	https://proceedings.mlr.press/v97/cheng19b.html	Ching-An Cheng, Xinyan Yan, Nathan Ratliff, Byron Boots	
117	Variational Inference for sparse network reconstruction from count data	https://proceedings.mlr.press/v97/chiquet19a.html	Julien Chiquet, Stephane Robin, Mahendra Mariadassou	
118	Random Walks on Hypergraphs with Edge-Dependent Vertex Weights	https://proceedings.mlr.press/v97/chitra19a.html	Uthsav Chitra, Benjamin Raphael	
119	Neural Joint Source-Channel Coding	https://proceedings.mlr.press/v97/choi19a.html	Kristy Choi, Kedar Tatwawadi, Aditya Grover, Tsachy Weissman, Stefano Ermon	
120	Beyond Backprop: Online Alternating Minimization with Auxiliary Variables	https://proceedings.mlr.press/v97/choromanska19a.html	Anna Choromanska, Benjamin Cowen, Sadhana Kumaravel, Ronny Luss, Mattia Rigotti, Irina Rish, Paolo Diachille, Viatcheslav Gurev, Brian Kingsbury, Ravi Tejwani, Djallel Bouneffouf	
121	Unifying Orthogonal Monte Carlo Methods	https://proceedings.mlr.press/v97/choromanski19a.html	Krzysztof Choromanski, Mark Rowland, Wenyu Chen, Adrian Weller	
122	Probability Functional Descent: A Unifying Perspective on GANs, Variational Inference, and Reinforcement Learning	https://proceedings.mlr.press/v97/chu19a.html	Casey Chu, Jose Blanchet, Peter Glynn	
123	MeanSum: A Neural Model for Unsupervised Multi-Document Abstractive Summarization	https://proceedings.mlr.press/v97/chu19b.html	Eric Chu, Peter Liu	
124	Weak Detection of Signal in the Spiked Wigner Model	https://proceedings.mlr.press/v97/chung19a.html	Hye Won Chung, Ji Oon Lee	
125	New results on information theoretic clustering	https://proceedings.mlr.press/v97/cicalese19a.html	Ferdinando Cicalese, Eduardo Laber, Lucas Murtinho	
126	Sensitivity Analysis of Linear Structural Causal Models	https://proceedings.mlr.press/v97/cinelli19a.html	Carlos Cinelli, Daniel Kumor, Bryant Chen, Judea Pearl, Elias Bareinboim	
127	Dimensionality Reduction for Tukey Regression	https://proceedings.mlr.press/v97/clarkson19a.html	Kenneth Clarkson, Ruosong Wang, David Woodruff	
128	On Medians of (Randomized) Pairwise Means	https://proceedings.mlr.press/v97/clemencon19a.html	Pierre Laforgue, Stephan Clemencon, Patrice Bertail	
129	Quantifying Generalization in Reinforcement Learning	https://proceedings.mlr.press/v97/cobbe19a.html	Karl Cobbe, Oleg Klimov, Chris Hesse, Taehoon Kim, John Schulman	
130	Empirical Analysis of Beam Search Performance Degradation in Neural Sequence Models	https://proceedings.mlr.press/v97/cohen19a.html	Eldan Cohen, Christopher Beck	
131	Learning Linear-Quadratic Regulators Efficiently with only/\sqrtT/\sqrtT/Regret	https://proceedings.mlr.press/v97/cohen19b.html	Alon Cohen, Tomer Koren, Yishay Mansour	
132	Certified Adversarial Robustness via Randomized Smoothing	https://proceedings.mlr.press/v97/cohen19c.html	Jeremy Cohen, Elan Rosenfeld, Zico Kolter	
133	Gauge Equivariant Convolutional Networks and the Icosahedral CNN	https://proceedings.mlr.press/v97/cohen19d.html	Taco Cohen, Maurice Weiler, Berkay Kicanaoglu, Max Welling	
134	CURIOUS: Intrinsically Motivated Modular Multi-Goal Reinforcement Learning	https://proceedings.mlr.press/v97/colas19a.html	Cédric Colas, Pierre Fournier, Mohamed Chetouani, Olivier Sigaud, Pierre-Yves Oudeyer	
135	A fully differentiable beam search decoder	https://proceedings.mlr.press/v97/collobert19a.html	Ronan Collobert, Awni Hannun, Gabriel Synnaeve	
136	Scalable Metropolis-Hastings for Exact Bayesian Inference with Large Datasets	https://proceedings.mlr.press/v97/cornish19a.html	Rob Cornish, Paul Vanetti, Alexandre Bouchard-Cote, George Deligiannidis, Arnaud Doucet	
137	Adjustment Criteria for Generalizing Experimental Findings	https://proceedings.mlr.press/v97/correa19a.html	Juan Correa, Jin Tian, Elias Bareinboim	
138	Online Learning with Sleeping Experts and Feedback Graphs	https://proceedings.mlr.press/v97/cortes19a.html	Corinna Cortes, Giulia Desalvo, Claudio Gentile, Mehryar Mohri, Scott Yang	
139	Active Learning with Disagreement Graphs	https://proceedings.mlr.press/v97/cortes19b.html	Corinna Cortes, Giulia Desalvo, Mehryar Mohri, Ningshan Zhang, Claudio Gentile	
140	Shape Constraints for Set Functions	https://proceedings.mlr.press/v97/cotter19a.html	Andrew Cotter, Maya Gupta, Heinrich Jiang, Erez Louidor, James Muller, Tamann Narayan, Serena Wang, Tao Zhu	
141	Training Well-Generalizing Classifiers for Fairness Metrics and Other Data-Dependent Constraints	https://proceedings.mlr.press/v97/cotter19b.html	Andrew Cotter, Maya Gupta, Heinrich Jiang, Nathan Srebro, Karthik Sridharan, Serena Wang, Blake Woodworth, Seungil You	
142	Monge blunts Bayes: Hardness Results for Adversarial Training	https://proceedings.mlr.press/v97/cranko19a.html	Zac Cranko, Aditya Menon, Richard Nock, Cheng Soon Ong, Zhan Shi, Christian Walder	
143	Boosted Density Estimation Remastered	https://proceedings.mlr.press/v97/cranko19b.html	Zac Cranko, Richard Nock	
144	Submodular Cost Submodular Cover with an Approximate Oracle	https://proceedings.mlr.press/v97/crawford19a.html	Victoria Crawford, Alan Kuhnle, My Thai	
145	Flexibly Fair Representation Learning by Disentanglement	https://proceedings.mlr.press/v97/creager19a.html	Elliot Creager, David Madras, Joern-Henrik Jacobsen, Marissa Weis, Kevin Swersky, Toniann Pitassi, Richard Zemel	
146	Anytime Online-to-Batch, Optimism and Acceleration	https://proceedings.mlr.press/v97/cutkosky19a.html	Ashok Cutkosky	
147	Matrix-Free Preconditioning in Online Learning	https://proceedings.mlr.press/v97/cutkosky19b.html	Ashok Cutkosky, Tamas Sarlos	
148	Minimal Achievable Sufficient Statistic Learning	https://proceedings.mlr.press/v97/cvitkovic19a.html	Milan Cvitkovic, Günther Koliander	
149	Open Vocabulary Learning on Source Code with a Graph-Structured Cache	https://proceedings.mlr.press/v97/cvitkovic19b.html	Milan Cvitkovic, Badal Singh, Animashree Anandkumar	
150	The Value Function Polytope in Reinforcement Learning	https://proceedings.mlr.press/v97/dadashi19a.html	Robert Dadashi, Adrien Ali Taiga, Nicolas Le Roux, Dale Schuurmans, Marc G. Bellemare	
151	Bayesian Optimization Meets Bayesian Optimal Stopping	https://proceedings.mlr.press/v97/dai19a.html	Zhongxiang Dai, Haibin Yu, Bryan Kian Hsiang Low, Patrick Jaillet	
152	Policy Certificates: Towards Accountable Reinforcement Learning	https://proceedings.mlr.press/v97/dann19a.html	Christoph Dann, Lihong Li, Wei Wei, Emma Brunskill	
153	Learning Fast Algorithms for Linear Transforms Using Butterfly Factorizations	https://proceedings.mlr.press/v97/dao19a.html	Tri Dao, Albert Gu, Matthew Eichhorn, Atri Rudra, Christopher Re	
154	A Kernel Theory of Modern Data Augmentation	https://proceedings.mlr.press/v97/dao19b.html	Tri Dao, Albert Gu, Alexander Ratner, Virginia Smith, Chris De Sa, Christopher Re	
